date,New South Wales_Northern NSW,New South Wales_Western Sydney,South Australia_Eyre and Far North
2041-05-12,5.1248517,5.402033,5.1479826
2041-05-13,3.6668706,3.8427138,3.678556
2041-05-14,3.7736883,3.974328,3.78338
2041-05-15,4.3084927,4.5611315,4.3279557
2041-05-16,4.90995,5.1380324,4.922713
2041-05-17,3.8346963,4.023679,3.8294446
2041-05-18,3.8592825,4.0713696,3.8560183
2041-05-19,3.8017027,3.9975243,3.7932115
2041-05-20,4.426672,4.5459433,4.4056334
2041-05-21,3.0909038,3.3300498,3.1126547
2041-05-22,2.519735,2.6401117,2.5225794
2041-05-23,3.0597718,3.209373,3.0602212
2041-05-24,2.9214444,3.0493586,2.9085352
2041-05-25,2.8076153,2.8461413,2.7995572
2041-05-26,3.3721411,3.410671,3.3804922
2041-05-27,4.3492327,4.4738803,4.3437843
2041-05-28,4.882099,4.9984655,4.913199
2041-05-29,5.3456526,5.6298375,5.3824654
2041-05-30,4.6650476,5.069237,4.703659
2041-05-31,4.0560513,4.2444725,4.036707
2041-06-01,4.065572,4.0581226,4.0351763
2041-06-02,4.1634803,4.083427,4.1453757
2041-06-03,4.0551157,4.175433,4.0289884
2041-06-04,4.799981,5.023314,4.790093
2041-06-05,5.0248613,5.181789,5.024358
2041-06-06,4.282997,4.2911196,4.2455688
2041-06-07,4.849762,4.92659,4.8700604
2041-06-08,5.4977093,5.51987,5.511183
2041-06-09,4.691151,4.751078,4.645826
2041-06-10,4.0123696,3.9644108,3.9837635
2041-06-11,5.218006,5.151077,5.1941414
2041-06-12,5.2345405,5.4361153,5.226841
2041-06-13,5.6811433,5.817484,5.658456
2041-06-14,4.395276,4.4206386,4.3717666
2041-06-15,5.263489,5.356561,5.2242
2041-06-16,5.3934827,5.266735,5.367978
2041-06-17,3.3831155,3.4960895,3.4027038
2041-06-18,2.538715,2.632922,2.535161
2041-06-19,2.9467952,3.0637162,2.94029
2041-06-20,5.6234035,5.6702337,5.625119
2041-06-21,5.9231825,6.3203044,5.954747
2041-06-22,5.854442,5.813073,5.8109756
2041-06-23,4.6746798,4.872034,4.6436653
2041-06-24,4.9417734,4.813054,4.8853436
2041-06-25,4.4895515,4.40633,4.465261
2041-06-26,3.4886808,3.775059,3.4874983
2041-06-27,4.940407,5.029473,4.909942
2041-06-28,6.6521745,6.6071095,6.6244807
2041-06-29,4.27908,4.161969,4.2638903
2041-06-30,4.3466487,4.529194,4.362714
2041-07-01,4.675949,4.9480605,4.694827
2041-07-02,4.65885,4.988557,4.6516833
2041-07-03,5.2246547,5.489621,5.1864643
2041-07-04,4.459129,4.4744697,4.4371066
2041-07-05,4.6489,4.674968,4.622297
2041-07-06,3.5226312,3.6407769,3.498264
2041-07-07,3.4609973,3.6927488,3.4576383
2041-07-08,5.528311,5.8762226,5.5439095
2041-07-09,7.454597,7.427584,7.441458
2041-07-10,7.6248465,7.7036157,7.627191
2041-07-11,5.289829,5.4156795,5.250228
2041-07-12,4.663889,4.8117676,4.665589
2041-07-13,5.1459136,5.3308525,5.146175
2041-07-14,5.136575,5.150277,5.1094556
2041-07-15,4.710665,4.655678,4.6623483
2041-07-16,4.717338,4.741083,4.68485
2041-07-17,5.0672355,5.1410804,5.015329
2041-07-18,4.297303,4.451163,4.2774625
2041-07-19,4.6644506,4.751842,4.640195
2041-07-20,4.737839,4.9487076,4.7176156
2041-07-21,5.9192176,6.2316327,5.9500356
2041-07-22,6.8973985,7.027795,6.8905444
2041-07-23,5.9213114,5.8307724,5.873213
2041-07-24,4.9189796,4.9278865,4.912821
2041-07-25,4.751566,4.892135,4.740541
2041-07-26,5.3792915,5.4417624,5.3368974
2041-07-27,5.991842,5.901752,5.951142
2041-07-28,4.680937,4.669437,4.631595
2041-07-29,4.4851613,4.500242,4.4511285
2041-07-30,4.680448,4.792172,4.653257
2041-07-31,5.167834,5.2859373,5.147051
2041-08-01,4.161897,4.2978745,4.132835
2041-08-02,4.0648565,4.112384,4.033217
2041-08-03,6.6885953,6.564755,6.636232
2041-08-04,9.033225,8.8266325,8.957955
2041-08-05,7.6162963,7.633246,7.5777035
2041-08-06,7.7914147,7.5739765,7.712772
2041-08-07,8.629946,8.42443,8.572759
2041-08-08,5.912234,5.796789,5.8877635
2041-08-09,4.320867,4.4521027,4.3401265
2041-08-10,4.495129,4.6645136,4.4946866
2041-08-11,4.7822714,4.88061,4.753967
2041-08-12,6.6407776,6.466208,6.5836897
2041-08-13,5.7727036,5.7595077,5.724223
2041-08-14,7.545865,7.3351607,7.483723
2041-08-15,5.5185676,5.5213304,5.523983
2041-08-16,4.9149823,5.0404825,4.933134
2041-08-17,4.4031434,4.7201853,4.4435005
2041-08-18,5.191249,5.3998666,5.196798
2041-08-19,8.666943,8.498822,8.608445
2041-08-20,8.720966,8.504074,8.671957
2041-08-21,6.0812836,5.991431,6.0216546
2041-08-22,8.975037,8.933183,8.932566
2041-08-23,9.0652075,9.055158,9.079737
2041-08-24,4.274051,4.271398,4.2675486
2041-08-25,4.5560217,4.685616,4.5271645
2041-08-26,6.464622,6.389256,6.451368
2041-08-27,7.6852083,7.6039653,7.6671357
2041-08-28,7.090107,6.951239,7.028628
2041-08-29,7.540437,7.3017488,7.4744816
2041-08-30,6.4986715,6.215287,6.4462123
2041-08-31,4.508793,4.563255,4.506754
2041-09-01,5.118492,4.9868474,5.0860577
2041-09-02,4.435194,4.3907595,4.422122
2041-09-03,4.136608,4.1575527,4.1145897
2041-09-04,3.8836477,3.9011874,3.8775244
2041-09-05,4.862945,5.022342,4.8548994
2041-09-06,5.14538,5.3141694,5.115261
2041-09-07,5.455936,5.5778794,5.4445133
2041-09-08,5.5461583,5.9024096,5.541721
2041-09-09,8.573833,8.662149,8.534637
2041-09-10,8.32052,8.303855,8.269601
2041-09-11,7.264546,7.3456736,7.241987
2041-09-12,4.7222204,4.85931,4.703465
2041-09-13,5.647955,5.766704,5.6095476
2041-09-14,7.8996387,7.9667463,7.883832
2041-09-15,6.832804,6.9375377,6.7942348
2041-09-16,9.661773,9.667668,9.617224
2041-09-17,8.535778,8.488094,8.4985
2041-09-18,8.425635,8.358325,8.3882
2041-09-19,6.961864,6.914732,6.897455
2041-09-20,7.7827597,7.7551556,7.7413
2041-09-21,5.377447,5.457029,5.3962736
2041-09-22,5.018475,5.107274,5.0185413
2041-09-23,4.787225,4.9071174,4.804747
2041-09-24,4.890846,5.07902,4.901021
2041-09-25,6.527914,6.6310983,6.526497
2041-09-26,5.536988,5.779101,5.536909
2041-09-27,6.284028,6.184323,6.2384844
2041-09-28,5.507146,5.492632,5.4825034
2041-09-29,5.6791606,5.702042,5.6576056
2041-09-30,6.0104046,6.062849,5.9829307
2041-10-01,6.3391085,6.404951,6.306799
2041-10-02,5.3099265,5.415668,5.288154
2041-10-03,5.064588,5.197616,5.065034
2041-10-04,4.9703746,5.129081,4.946509
2041-10-05,5.2815795,5.387567,5.27992
2041-10-06,5.5919676,5.677535,5.6027284
2041-10-07,5.7325125,5.6722727,5.7306414
2041-10-08,6.4725537,6.5536013,6.4824734
2041-10-09,6.498382,6.4253116,6.4586043
2041-10-10,4.92721,4.996706,4.981924
2041-10-11,4.7878814,4.8823595,4.7827907
2041-10-12,5.693118,5.614237,5.6859236
2041-10-13,6.245997,6.4236946,6.2048655
2041-10-14,6.699365,6.802988,6.684116
2041-10-15,8.131987,8.119982,8.128593
2041-10-16,6.1591415,6.464043,6.176948
2041-10-17,5.812677,5.9134517,5.7981367
2041-10-18,5.534713,5.469013,5.5085077
2041-10-19,6.0124345,6.093252,5.9758277
2041-10-20,7.704642,7.3774214,7.663185
2041-10-21,5.880175,5.952143,5.9003916
2041-10-22,5.2335987,5.3722367,5.2462664
2041-10-23,4.8532777,4.8331714,4.823908
2041-10-24,5.703663,5.922578,5.6965013
2041-10-25,6.89624,7.145814,6.885847
2041-10-26,7.1890073,7.3310804,7.1867595
2041-10-27,5.5289254,5.7384896,5.551452
2041-10-28,5.156817,5.231356,5.1386495
2041-10-29,5.611543,5.733823,5.5949936
2041-10-30,7.4421573,7.427068,7.4217863
2041-10-31,5.5086956,5.8003945,5.5162697
2041-11-01,5.6024156,5.7616653,5.574511
2041-11-02,5.597207,5.644114,5.5664663
2041-11-03,6.864904,6.854259,6.851476
2041-11-04,6.1565375,6.2627187,6.1220455
2041-11-05,6.063961,6.1581,6.029713
2041-11-06,6.6223254,6.6029496,6.5909343
2041-11-07,6.7093196,6.681184,6.6805706
2041-11-08,6.0213695,5.953823,6.010745
2041-11-09,5.239613,5.2839084,5.2229047
2041-11-10,5.4949555,5.381427,5.4630027
2041-11-11,5.045965,5.0499763,5.0261526
2041-11-12,6.102153,6.3000317,6.0671587
2041-11-13,6.1354723,6.2970552,6.110767
2041-11-14,5.856126,5.983453,5.830413
2041-11-15,5.285616,5.3657928,5.3028955
2041-11-16,5.445929,5.64013,5.478334
2041-11-17,5.3786798,5.3887815,5.349353
2041-11-18,6.7399583,6.6717706,6.6912923
2041-11-19,7.965631,7.885934,7.973218
2041-11-20,5.5776043,5.806202,5.606057
2041-11-21,5.729379,5.9614444,5.760127
2041-11-22,5.4143095,5.4312596,5.388025
2041-11-23,5.736665,5.80296,5.705512
2041-11-24,6.0858083,6.120109,6.0505905
2041-11-25,6.4439178,6.5458074,6.4209676
2041-11-26,6.01681,5.988237,6.0234
2041-11-27,5.2034783,5.292216,5.2134113
2041-11-28,7.1514087,7.159626,7.1157403
2041-11-29,5.7160463,5.9139895,5.7343917
2041-11-30,5.8358192,6.026106,5.8523035
2041-12-01,5.969629,6.052214,5.939523
2041-12-02,6.0174284,6.038626,5.982175
2041-12-03,7.5079503,7.451494,7.5095587
2041-12-04,5.4963474,5.702999,5.5266395
2041-12-05,5.6830907,5.6511316,5.6403356
2041-12-06,5.3116736,5.3408103,5.294387
2041-12-07,5.829338,5.805598,5.8028107
2041-12-08,6.3544817,6.3641777,6.3058257
2041-12-09,7.545196,7.5394864,7.4962516
2041-12-10,7.211254,7.327589,7.2020197
2041-12-11,6.6776886,6.959713,6.6931567
2041-12-12,6.1891494,6.1812143,6.1604543
2041-12-13,5.2111726,5.35703,5.226236
2041-12-14,6.143554,6.0803127,6.08607
2041-12-15,6.232104,6.165551,6.2018337
2041-12-16,5.497561,5.5495396,5.480213
2041-12-17,6.8143854,6.8776703,6.8175397
2041-12-18,5.7204404,5.8046627,5.733235
2041-12-19,5.544493,5.600492,5.555196
2041-12-20,5.758707,5.94191,5.7887697
2041-12-21,4.476706,4.6300626,4.494341
2041-12-22,4.9845524,5.128074,5.0175495
2041-12-23,4.8698936,5.0238853,4.903672
2041-12-24,4.7032957,4.7104316,4.686923
2041-12-25,5.410758,5.408717,5.3919706
2041-12-26,5.2403393,5.279338,5.203394
2041-12-27,6.392462,6.2415504,6.3539014
2041-12-28,5.8193927,5.834566,5.790926
2041-12-29,4.5969453,4.706624,4.5671105
2041-12-30,5.1117625,5.2272825,5.0693946
2041-12-31,5.6787195,5.7287626,5.657072
2042-01-01,5.3117743,5.245419,5.276348
2042-01-02,5.494351,5.5297866,5.4870863
2042-01-03,6.8292565,6.9557242,6.8386765
2042-01-04,5.144224,5.2002945,5.1217957
2042-01-05,5.0320754,5.062401,5.019982
2042-01-06,5.8446364,5.771296,5.8260508
2042-01-07,5.732523,6.092944,5.7536407
2042-01-08,6.086975,6.1692615,6.081348
2042-01-09,6.2177153,6.223069,6.2113132
2042-01-10,6.223681,6.453648,6.250683
2042-01-11,6.357808,6.5972576,6.390001
2042-01-12,6.4033155,6.864133,6.4388924
2042-01-13,7.1895013,7.0830374,7.207064
2042-01-14,5.0211067,5.183215,5.043391
2042-01-15,7.4759736,7.27283,7.4298716
2042-01-16,5.126232,5.205681,5.122168
2042-01-17,5.3628974,5.3358593,5.3467736
2042-01-18,6.049667,6.1474056,6.0312133
2042-01-19,5.8122983,5.9870358,5.8122215
2042-01-20,5.8386927,5.788784,5.820992
2042-01-21,5.9044056,5.954342,5.8707404
2042-01-22,7.705218,7.217288,7.6350937
2042-01-23,4.9813666,5.1902475,4.9948587
2042-01-24,5.078076,5.3158536,5.092787
2042-01-25,5.965935,5.974254,5.9701495
2042-01-26,5.5447803,5.696824,5.551577
2042-01-27,7.1306424,6.94604,7.109819
2042-01-28,5.108407,5.4395194,5.1484866
2042-01-29,5.118988,5.1485014,5.097029
2042-01-30,4.6783953,4.7062845,4.633799
2042-01-31,4.8263545,4.8387675,4.794097
2042-02-01,5.133261,5.2159343,5.113738
2042-02-02,5.4589887,5.395913,5.435222
2042-02-03,4.607029,4.654795,4.6207023
2042-02-04,4.646895,4.790252,4.6164393
2042-02-05,5.4417048,5.4937387,5.3931403
2042-02-06,6.2153573,6.2240615,6.1790237
2042-02-07,6.2361994,6.217489,6.19482
2042-02-08,7.1436076,7.1045895,7.117547
2042-02-09,4.897813,5.1997743,4.921773
2042-02-10,5.177201,5.2823634,5.1677775
2042-02-11,4.53867,4.714297,4.519686
2042-02-12,5.674939,5.8477583,5.672235
2042-02-13,6.7174444,6.6010194,6.720767
2042-02-14,5.600869,5.780827,5.6177444
2042-02-15,4.8806953,5.0667152,4.907213
2042-02-16,5.7453136,5.994202,5.7433147
2042-02-17,6.6181455,6.7780843,6.637983
2042-02-18,5.090019,5.2556043,5.12362
2042-02-19,5.333837,5.2302547,5.308378
2042-02-20,4.6476436,4.8855333,4.6458597
2042-02-21,4.9560604,5.1216526,4.9367766
2042-02-22,5.7580514,5.777836,5.731344
2042-02-23,6.6133127,6.7184668,6.6168294
2042-02-24,7.9424562,8.167457,7.960977
2042-02-25,6.9543185,7.3196883,6.996397
2042-02-26,6.286478,6.6195927,6.3167286
2042-02-27,6.023308,6.3058367,6.052965
2042-02-28,6.064171,6.413364,6.0907836
2042-03-01,5.4741764,5.6461153,5.473423
2042-03-02,5.7499876,5.870352,5.72162
2042-03-03,5.7105694,5.7193823,5.680857
2042-03-04,5.210585,5.3562183,5.1926975
2042-03-05,4.5007668,4.6154466,4.5044436
2042-03-06,4.8839855,5.0099835,4.907322
2042-03-07,4.935887,5.0683117,4.9312797
2042-03-08,5.4472504,5.6359663,5.4663925
2042-03-09,5.607804,5.9093795,5.650028
2042-03-10,5.6420126,5.9788423,5.689797
2042-03-11,5.511944,5.8092947,5.5392284
2042-03-12,6.244828,6.4693117,6.2778034
2042-03-13,5.711082,5.989209,5.7294807
2042-03-14,5.9744077,6.3241353,5.9768977
2042-03-15,7.6937404,7.899579,7.639946
2042-03-16,7.315433,7.786468,7.3518696
2042-03-17,6.9452677,7.478407,7.0127873
2042-03-18,4.8443694,4.996191,4.880246
2042-03-19,4.135419,4.2081566,4.1345625
2042-03-20,4.6389284,4.579144,4.623208
2042-03-21,4.627278,4.6609793,4.6035953
2042-03-22,4.5040703,4.655623,4.506039
2042-03-23,4.132013,4.230971,4.1156597
2042-03-24,5.3434362,5.295153,5.30513
2042-03-25,5.966915,5.7782044,5.9162917
2042-03-26,4.561564,4.545829,4.530156
2042-03-27,4.1072793,4.2023516,4.081992
2042-03-28,4.1189756,4.251439,4.139942
2042-03-29,4.9098687,5.1434164,4.927824
2042-03-30,4.4630113,4.6382194,4.4778414
2042-03-31,4.2675185,4.421536,4.264386
2042-04-01,6.442931,6.287461,6.3832097
2042-04-02,5.692147,5.7809987,5.672151
2042-04-03,5.806426,6.0658937,5.807059
2042-04-04,5.437007,5.665535,5.436723
2042-04-05,4.970778,5.1154943,4.9651732
2042-04-06,5.064065,5.2259054,5.0253434
2042-04-07,6.325144,6.283115,6.2809477
2042-04-08,6.7096767,6.949723,6.776749
2042-04-09,4.5939546,4.9628406,4.647455
2042-04-10,4.5813327,4.830479,4.622494
2042-04-11,4.583767,4.801954,4.600274
2042-04-12,4.482843,4.6330795,4.4782004
2042-04-13,4.1751432,4.363771,4.1602664
2042-04-14,4.3953304,4.547667,4.366218
2042-04-15,4.012948,4.109919,3.9837549
2042-04-16,5.1021647,4.968759,5.0979633
2042-04-17,5.7495284,5.8794403,5.764257
2042-04-18,5.031011,5.3092623,5.0790663
2042-04-19,4.819638,5.1186094,4.8514566
2042-04-20,4.6743402,4.841635,4.6375136
2042-04-21,4.8027883,4.6960645,4.762664
2042-04-22,4.5394363,4.4893107,4.5306344
2042-04-23,3.9623,4.1023717,3.9885442
2042-04-24,3.9341486,4.023515,3.95215
2042-04-25,3.7416108,3.8858652,3.7423985
2042-04-26,3.9313972,4.053858,3.9171088
2042-04-27,4.2472057,4.3709006,4.2264915
2042-04-28,3.751085,3.772158,3.7411835
2042-04-29,4.232971,4.111434,4.2076626
2042-04-30,4.3569627,4.37878,4.3410506
2042-05-01,3.9740489,4.097166,3.9765112
2042-05-02,3.459301,3.4088051,3.4429424
2042-05-03,4.1848774,4.237748,4.182344
2042-05-04,3.7347767,3.9955769,3.7431629
2042-05-05,3.687708,3.8484175,3.678039
2042-05-06,3.6889923,3.7782917,3.667938
2042-05-07,3.9668741,4.1860466,3.937849
2042-05-08,3.5827217,3.7664897,3.5678372
2042-05-09,3.6208546,3.6163397,3.5945208
2042-05-10,3.5041394,3.630794,3.485236
2042-05-11,4.1272635,4.3028927,4.128783
2042-05-12,5.365812,5.5122447,5.3537793
2042-05-13,4.9610424,5.023021,4.942481
2042-05-14,3.356928,3.3697307,3.3409302
2042-05-15,2.7576063,2.9301703,2.7527168
2042-05-16,3.413595,3.508377,3.387074
2042-05-17,2.7942097,2.8270826,2.7838383
2042-05-18,3.2446733,3.3460255,3.2445765
2042-05-19,3.7742455,3.8138113,3.7710614
2042-05-20,4.0673885,4.208123,4.0687284
2042-05-21,5.189721,5.313747,5.1916785
2042-05-22,7.3011365,7.2328386,7.269389
2042-05-23,5.2771115,5.364468,5.2922487
2042-05-24,3.8403208,4.0563793,3.8705308
2042-05-25,5.9974833,5.960661,5.9697795
2042-05-26,7.272669,7.312037,7.254704
2042-05-27,4.43649,4.4455976,4.4279475
2042-05-28,5.0027266,5.189155,5.0273285
2042-05-29,5.2940574,5.4794173,5.3174586
2042-05-30,4.3298087,4.7218075,4.3888726
2042-05-31,4.4140286,4.6979756,4.4165187
2042-06-01,5.061481,5.2360716,5.0323443
2042-06-02,4.4392357,4.4449525,4.3958125
2042-06-03,3.5392942,3.6087732,3.521179
2042-06-04,3.7138436,3.827534,3.7146177
2042-06-05,3.3944967,3.4786346,3.3816423
2042-06-06,3.8503947,3.9148428,3.840957
2042-06-07,4.204463,4.1985846,4.189555
2042-06-08,4.2060533,4.2331853,4.19367
2042-06-09,5.7000885,5.8270473,5.6533775
2042-06-10,6.696137,6.598305,6.6428986
2042-06-11,7.0576973,6.839043,6.9986653
2042-06-12,4.5811872,4.360581,4.539291
2042-06-13,3.1794608,3.2488587,3.1653018
2042-06-14,3.0606432,3.2079833,3.053778
2042-06-15,4.109824,4.3158593,4.1339197
2042-06-16,4.3968663,4.801418,4.4194336
2042-06-17,4.7980943,4.948093,4.7785916
2042-06-18,5.359295,5.547164,5.3463697
2042-06-19,4.263758,4.389979,4.23652
2042-06-20,4.315056,4.398881,4.3426995
2042-06-21,5.1217823,5.335489,5.1487327
2042-06-22,3.9198816,4.301688,3.950724
2042-06-23,3.4978623,3.4616747,3.4751225
2042-06-24,4.5256553,4.6657457,4.5208254
2042-06-25,5.4149594,5.5299096,5.400019
2042-06-26,5.5025735,5.5849366,5.5004163
2042-06-27,5.770534,5.7767696,5.7283754
2042-06-28,6.138553,6.1126037,6.141566
2042-06-29,4.8803096,5.1581798,4.904277
2042-06-30,4.1138597,4.30083,4.08886
2042-07-01,4.3737764,4.377515,4.3262196
2042-07-02,4.844287,4.92438,4.8015575
2042-07-03,6.0677333,6.1441936,6.0075374
2042-07-04,6.5440655,6.4312305,6.4939036
2042-07-05,5.038396,5.166218,5.0035777
2042-07-06,6.279193,6.5658298,6.2469964
2042-07-07,7.2550607,7.4570675,7.238732
2042-07-08,4.6807165,4.596929,4.666285
2042-07-09,6.0411325,6.1158895,6.0355635
2042-07-10,5.8009877,5.9721766,5.8134503
2042-07-11,3.7888026,3.9329824,3.7871008
2042-07-12,4.1330028,4.141359,4.1009693
2042-07-13,3.8889248,3.873214,3.86304
2042-07-14,3.4251919,3.661728,3.429351
2042-07-15,3.4857101,3.795007,3.5044043
2042-07-16,4.1963916,4.4427466,4.2079964
2042-07-17,4.4494624,4.6280274,4.425393
2042-07-18,5.9459405,6.1303935,5.9144316
2042-07-19,6.0271635,6.2306886,5.999656
2042-07-20,7.542464,7.762399,7.5481434
2042-07-21,6.134475,6.320272,6.1514196
2042-07-22,3.8976057,4.011047,3.9288845
2042-07-23,3.9994972,3.9495234,3.9686089
2042-07-24,3.8410583,3.9030519,3.8140745
2042-07-25,6.888061,6.787983,6.8664246
2042-07-26,5.25595,5.6022706,5.2863626
2042-07-27,4.7395287,4.92099,4.7088203
2042-07-28,5.787582,5.713842,5.7543554
2042-07-29,4.391441,4.504742,4.379214
2042-07-30,5.1762376,5.1529474,5.124061
2042-07-31,4.5868287,4.6881866,4.600027
2042-08-01,4.324031,4.5033627,4.3301983
2042-08-02,3.2286224,3.366943,3.223566
2042-08-03,4.72045,4.855238,4.6912494
2042-08-04,4.825551,5.0314293,4.8163924
2042-08-05,5.3016534,5.321426,5.2739267
2042-08-06,6.009701,6.197139,6.0176353
2042-08-07,5.604464,6.0460806,5.6194887
2042-08-08,6.9528475,7.338766,6.9632034
2042-08-09,7.3833995,7.6519628,7.352626
2042-08-10,6.608039,6.5381875,6.5630355
2042-08-11,6.710895,6.750487,6.6779265
2042-08-12,9.488204,9.36773,9.425768
2042-08-13,9.565857,9.3545265,9.505072
2042-08-14,6.0585,5.977812,6.002977
2042-08-15,4.895337,4.8210673,4.85001
2042-08-16,4.969442,5.1470647,4.952474
2042-08-17,6.734486,6.6352406,6.7150292
2042-08-18,7.038465,6.893555,7.018832
2042-08-19,5.306221,5.182431,5.2661877
2042-08-20,4.6127176,4.60041,4.6017776
2042-08-21,3.632197,3.7581396,3.640066
2042-08-22,4.3250785,4.4551744,4.3009367
2042-08-23,5.628067,5.687112,5.6225705
2042-08-24,7.235278,7.3509865,7.201678
2042-08-25,6.7612114,6.762152,6.73664
2042-08-26,4.252555,4.281563,4.2495728
2042-08-27,4.0589166,4.1872597,4.038826
2042-08-28,6.060265,6.0941896,6.0036
2042-08-29,6.8532095,6.967494,6.8503785
2042-08-30,9.2654915,9.371103,9.248748
2042-08-31,7.7249837,7.65997,7.6940694
2042-09-01,5.522183,5.4754486,5.4980226
2042-09-02,4.7228904,4.7139673,4.7036414
2042-09-03,5.128507,5.0762134,5.092618
2042-09-04,5.353587,5.394174,5.3224325
2042-09-05,5.439865,5.5515685,5.4166155
2042-09-06,4.449425,4.3740797,4.4421096
2042-09-07,5.0394855,4.965761,5.00684
2042-09-08,4.967036,5.038946,4.9960504
2042-09-09,4.1250443,4.1832657,4.1236286
2042-09-10,4.320957,4.5472617,4.309344
2042-09-11,7.4796534,7.5527205,7.4365544
2042-09-12,7.142637,7.0361543,7.124474
2042-09-13,6.131365,5.9884768,6.0744476
2042-09-14,5.912309,6.031655,5.913321
2042-09-15,7.352798,7.302765,7.34792
2042-09-16,7.2721677,7.3260965,7.2599745
2042-09-17,7.110566,7.1553116,7.096074
2042-09-18,4.824118,4.9650493,4.8123746
2042-09-19,6.0378814,6.183371,6.0393524
2042-09-20,4.7420983,4.922423,4.7668424
2042-09-21,4.9592414,5.0978856,4.945965
2042-09-22,4.8305774,5.052693,4.8478584
2042-09-23,4.759331,5.04231,4.7578287
2042-09-24,7.0681148,7.3385973,7.0735593
2042-09-25,7.498665,7.5669103,7.5035114
2042-09-26,5.8721075,5.9041724,5.8478312
2042-09-27,4.156173,4.373633,4.1582856
2042-09-28,6.2681255,6.371103,6.250438
2042-09-29,7.698131,7.7457547,7.7077484
2042-09-30,5.5905633,5.4201646,5.561082
2042-10-01,4.9272404,4.9531155,4.916162
2042-10-02,5.0285234,5.0826626,5.0071626
2042-10-03,5.372978,5.474657,5.3372164
2042-10-04,6.7842026,6.8898406,6.764852
2042-10-05,5.87378,5.902229,5.865125
2042-10-06,5.1398063,5.1988626,5.147697
2042-10-07,5.4561124,5.614414,5.4387074
2042-10-08,6.8998275,6.893607,6.8523107
2042-10-09,7.838531,7.72171,7.8070054
2042-10-10,5.3920083,5.415863,5.3705063
2042-10-11,5.6502075,5.811823,5.667356
2042-10-12,5.8286586,6.074556,5.852802
2042-10-13,5.2226663,5.3969326,5.2341313
2042-10-14,4.908236,4.907991,4.888572
2042-10-15,4.821017,5.016157,4.8377066
2042-10-16,4.532077,4.808038,4.5422034
2042-10-17,6.7437763,6.949492,6.7439127
2042-10-18,7.166283,7.2972693,7.1509833
2042-10-19,6.173697,6.1663165,6.1472073
2042-10-20,8.092903,8.197917,8.127807
2042-10-21,7.6331396,7.575548,7.6693206
2042-10-22,6.5202336,6.6321425,6.550194
2042-10-23,5.5945563,5.772005,5.63391
2042-10-24,4.8343725,5.0130525,4.854184
2042-10-25,5.218801,5.078565,5.1965103
2042-10-26,5.42166,5.5522656,5.4211426
2042-10-27,5.099806,5.147382,5.0696893
2042-10-28,5.490098,5.554509,5.4637604
2042-10-29,5.5603228,5.580448,5.517411
2042-10-30,6.481844,6.581443,6.445479
2042-10-31,5.948681,5.9752464,5.938101
2042-11-01,5.781488,6.0011706,5.79435
2042-11-02,5.439946,5.503862,5.4434342
2042-11-03,6.106965,6.0955706,6.1115174
2042-11-04,5.9892673,6.1544266,5.997633
2042-11-05,5.7308283,5.737946,5.7219605
2042-11-06,6.1249185,6.212319,6.1443367
2042-11-07,5.1357837,5.4028635,5.1612062
2042-11-08,5.9116006,6.0555153,5.877715
2042-11-09,7.5534186,7.604031,7.529679
2042-11-10,6.6478887,6.605636,6.6050105
2042-11-11,8.025219,8.161772,7.9913225
2042-11-12,7.3952265,7.193846,7.3439255
